#FRAME_ID    DATE_OBS   FITS_SIZE[MB] FILTER01        FILTER02        FILTER03        FILTER04        RA2000       DEC2000      GALLONG      GALLAT       ECLLONG      ECLLAT             X_2000       Y_2000       Z_2000 UT_STR        EXPTIME   ALTITUDE DATA_TYP         OBS_MOD          OBJECT2                          

COMA00006169 2000-03-17             0 F01C10.50W6.00  D22             D12             L01L10I         N/A          N/A          192.03257    -4.99883     88.47423     -7.37689         0.026456     0.960637     0.276543 07:53:45.000    0.030   60.89202 OBJECT           spectroscopy     HD3712                           
COMA00006170 2000-03-17             1 F01C10.50W6.00  H21             D12             L01L10I         N/A          N/A          192.03257    -4.99883     88.47423     -7.37689         0.026456     0.960637     0.276543 07:54:32.000    0.040   60.89202 OBJECT           imaging          HD3712                           
COMA00006171 2000-03-17             3 F01C10.50W6.00  H21             D12             L01L10I         N/A          N/A          192.03257    -4.99883     88.47423     -7.37689         0.026456     0.960637     0.276543 07:54:36.000    0.030   60.89202 OBJECT           spectroscopy     HD3712                           
COMA00006172 2000-03-17             1 F01C10.50W6.00  H21             D12             L01L10I         N/A          N/A          192.03257    -4.99883     88.47423     -7.37689         0.026456     0.960637     0.276543 07:57:02.000    0.040   60.89202 OBJECT           imaging          HD3712                           
COMA00006173 2000-03-17             3 F01C10.50W6.00  H21             D12             L01L10I         N/A          N/A          192.03257    -4.99883     88.47423     -7.37689         0.026456     0.960637     0.276543 07:57:06.000    0.030   60.89202 OBJECT           spectroscopy     HD3712                           
COMA00006174 2000-03-17             0 F01C10.50W6.00  H21             D12             L03L10P         N/A          N/A          192.03257    -4.99883     88.47423     -7.37689         0.026456     0.960637     0.276543 10:48:41.000    0.040   60.89202 OBJECT           imaging          HD3712                           
COMA00006176 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         N/A          N/A          192.03257    -4.99883     88.47423     -7.37689         0.026456     0.960637     0.276543 10:49:21.000    0.040   60.89202 OBJECT           imaging          HD3712                           
COMA00006178 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:10:16.023 +09:49:48.22 271.68073    70.16244     178.40687    10.03156        -0.984330    -0.044126     0.170726 10:52:42.000    0.040   79.99972 OBJECT           imaging          HD3712                           
COMA00006180 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:11:55.997 +09:49:48.06 272.75890    70.35176     178.78837    10.19718        -0.983983    -0.051281     0.170726 10:53:18.000    0.040   79.99967 OBJECT           imaging          HD3712                           
COMA00006182 2000-03-17             0 F01C10.50W6.00  H21             F08C11.60W1.10  L03L10P         12:12:31.895 +09:49:48.09 273.15058    70.41827     178.92535    10.25666        -0.983846    -0.053849     0.170726 10:53:57.000    0.040   79.99968 OBJECT           imaging          HD3712                           
